Nitrate_Resource,COMMTYPE,LONGITUD,COMBINACION_CRITICO,CRITICO_3,Iodine_Resource,ESTADO_DEPOSITO,Molybdenum_Reserve,OPERATOR_NAME,ECAP,DDLAT,Rare Earths_Resource,COMUNA,Potassium_Reserve,ANNCAP,Titanium_Resource,OWNER_NAME,CRITICO_1,NOMBRE_DEPOSITO,OrdFranj,PROVINCIA,OPERATOR,FACTYPE,STATUS,OWNER,COUNTRY,ADM1,LOCACC,ELEVACION,LATITUD,YEAR,OTROS_NOMBRES,Lithium_Reserve,LOCDESC,PRIMARY_COMMODITY,DDLONG,Manganese_Resource,MIN_PROD,Copper_Reserve,SOURCEID,FACILITY_TYPE,OrdReg,ISO_CC,ID,MULTI_PROD,FACID_NUM,Iron_Reserve,REGION,Cobalt_Resource,Iron_Resource,FACILITY_NAME,UNITS,COMMODITY,Potassium_Resource,MODELO_DEPOSITO,Silver_Reserve,Zinc_Resource,MULTI_COMM,FACID,Gold_Resource,Boron_Resource,VALOR_DATO,ID_SIA_YACIMIENTO,ID_ATLAS_FAENA,Copper_Resource,Molybdenum_Resource,Lithium_Resource,Iodine_Reserve,SISTEMA_MINERAL,Boron_Reserve,SOURCE,COMB_CRIT_COD,ALL_COMMODITIES_RAW,FRANJA_METALOGENICA,Gold_Reserve,OTROS_CRITICOS,COMBOCAP,ROWID,OBJECTID,GRUPO_MODELO,CRITICO_2,LOCNAME,Nitrate_Reserve,Zinc_Reserve,REFERENCIA,CAPACITY_UNITS,Silver_Resource,COMMENTS,CRITICO_4,CAPACITY,N_COMMODITIES,COMMODITY_LIST_STR
,,-70.23999999999995,Cobre-Molibdeno-Renio,Renio,,Prospecto/Proyecto,,Anglo American Sur S.A. ,,,,Lo Barnechea,,,,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",Cobre,Los Bronces Subterráneo,10,Santiago,,,Prospect/Project,,,,,,-33.19999999999993,,,,,Copper,,,,,,Prospect/Project,7,,160,,,,Metropolitana de Santiago,,,Los Bronces Subterráneo,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,49653860.0,814871.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno-Renio,Mioceno-Plioceno,,,,,160,Pórfidos,Molibdeno,,,,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2024/anglo-american-ore-reserves-and-mineral-resources-report-2024.pdf,,,,,,3,"Copper, Molybdenum, Rhenium"
,,-70.25999999999993,Cobre-Molibdeno-Renio,Renio,,Prospecto/Proyecto,,Anglo American Sur S.A. ,,,,Los Andes,,,,"Anglo American plc, 50.1%, Mitsubishi Corp., 20.4%, Corporación Nacional del Cobre, 20%, and Mitsui & Co., Ltd., 9.5% ",Cobre,Los Bronces Sur,10,Los Andes,,,Prospect/Project,,,,,,-33.12999999999994,,,,,Copper,,,,,,Prospect/Project,6,,161,,,,Valparaíso,,,Los Bronces Sur,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,10283320.0,315134.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno-Renio,Mioceno-Plioceno,,,,,161,Pórfidos,Molibdeno,,,,https://www.angloamerican.com/~/media/Files/A/Anglo-American-Group-v9/PLC/investors/annual-reporting/2024/anglo-american-ore-reserves-and-mineral-resources-report-2024.pdf,,,,,,3,"Copper, Molybdenum, Rhenium"
,,-70.81779999999998,Hierro,,,Mina en producción,,Compañía Minera del Pacífico S.A. (CMP),,,,Huasco,,,,"CAP S.A., 75%, and MC Inversiones Ltda., 25%",Hierro,Los Colorados,5,Huasco,,,Active,,,,,,-28.312299999999937,,,,,Iron,,,,,,Mine (active),4,,162,,,69960000.0,Atacama,,288234800.0,Los Colorados,,,,IOA,,,,,,,Actualizado,M-533,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_15,Hierro,Cretácico Inferior,,,,,162,IOA,,,,,https://www.cmp.cl/wp-content/uploads/2024/08/memoria-espanol28.08_compressed.pdf,,,,,,1,Iron
,,-69.58599999999996,Cobre-Oro-Plata,Plata,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Cobre,Los Helados,9,Copiapó,,,Prospect/Project,,,,,,-28.34099999999995,,Distrito Vicuña,,,Copper,,,,,,Prospect/Project,4,,163,,,,Atacama,,,Los Helados,,,,Pórfido de Cu-Mo,,,,,420.0,,Actualizado,,,11992000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17, MIN_18",Cobre-Oro-Plata,Mioceno,,,,,163,Pórfidos,Oro,,,,https://wp-ngexminerals-2024.s3.ca-central-1.amazonaws.com/media/2024/04/los-helados-updated-resource-2023.pdf,,4632.0,,,,3,"Copper, Gold, Silver"
,,-70.49899999999997,Cobre-Molibdeno-Oro-Renio,Oro,,Mina en producción,164115.0,Antofagasta plc,,,,Salamanca,,,,"Antofagasta plc, 60%; JX Nippon Mining Metals Corp, 15%; Mitsubishi Materials Corp., 10%; Marubeni Corp., 8.75%; Mitsubishi Corp., 5%; Mitsui & Co. Ltd., 1.25%",Cobre,Los Pelambres,10,Choapa,,,Active,,,,,,-31.714999999999975,,,,,Copper,,,,4532700.0,,Mine (active),5,,164,,,,Coquimbo,,,Los Pelambres,,,,Pórfido de Cu-Mo,,,,,303.29,,Actualizado,,,29115840.0,1031186.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17",Cobre-Molibdeno-Oro-Renio,Mioceno-Plioceno,39.075,,,,164,Pórfidos,Molibdeno,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,Renio,,4,"Copper, Molybdenum, Gold, Rhenium"
,,-69.62999999999994,Manganeso,,,Prospecto/Proyecto,,,,,,Putre,,,,,Manganeso,Los Pumas,99,Parinacota,,,Prospect/Project,,,,,,-18.039999999999964,,,,,Manganese,,1890720.0,,,,Prospect/Project,1,,165,,,,Arica y Parinacota,,,Los Pumas,,,,Estratoligado,,,,,,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_06,Manganeso,No asignado,,,,,165,Estratoligado,,,,,https://www.shmining.com.au/wp-content/uploads/2025/05/SUHMedia_CorporatePresentation_LlahuinCopperGold_April2025.pdf,,,,,,1,Manganese
,,-70.25599999999997,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Lo Barnechea,,,,,Cobre,Los Sulfatos,10,Santiago,,,Prospect/Project,,,,,,-33.198999999999955,,,,,Copper,,,,,,Prospect/Project,7,,166,,,,Metropolitana de Santiago,,,Los Sulfatos,,,,Pórfido de Cu-Mo,,,,,,,Histórico,,,17520000.0,240000.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno,Mioceno-Plioceno,,Renio,,,166,Pórfidos,Molibdeno,,,,https://repositorio.uchile.cl/handle/2250/144522,,,,,,2,"Copper, Molybdenum"
,,-68.76099999999997,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Calama,,,,,Cobre,Los Volcanes,8,El Loa,,,Prospect/Project,,,,,,-21.987999999999943,,Conchi Viejo,,,Copper,,,,,,Prospect/Project,3,,167,,,,Antofagasta,,,Los Volcanes,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,9474640.0,209308.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04",Cobre-Molibdeno,Eoceno-Oligoceno,,Renio,,,167,Pórfidos,Molibdeno,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,,,2,"Copper, Molybdenum"
,,-72.66666699999996,Oro,,,Mina Paralizada,,,,,,Máfil,,,,,Oro,Madre de Dios,12,Valdivia,,,Idle,,,,,,-39.62499999999994,,,,,Gold,,,,,,Mine (idle),13,,168,,,,Los Ríos,,,Madre de Dios,,,,Placer,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Mioceno-Holoceno,,,,,168,Placer,,,,,,,,,,,1,Gold
,,-70.07199999999995,Cobre-Plata,,,Mina en producción,,Empresa Minera de Mantos Blancos S.A. ,,,,Antofagasta,,,,"Anglo American plc, 99.9%, and other private, 0.1%",Cobre,Mantos Blancos,3,Antofagasta,,,Active,,,,,,-23.42199999999997,,,,,Copper,,,,737178.3,,Mine (active),3,,169,,,,Antofagasta,,,Mantos Blancos,,,,Estratoligado,556.985,,,,,,Actualizado,,,1460165.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_18",Cobre-Plata,Jurásico,,,,,169,Estratoligado,Plata,,,,https://capstonecopper.com/operations/mineral-reserves-and-resources/,,927.032,,,,2,"Copper, Silver"
,,-70.89699999999993,Cobre,,,Mina en producción,,Compania Mantos de la Luna,,,,Catemu,,,,"Izquierdo Menendez Group, 100%",Cobre,Mantos de Catemu,6,San Felipe de Aconcagua,,,Active,,,,,,-32.67599999999993,,"Distrito Catemu, Distrito Ñilhue",,,Copper,,,,,,Mine (active),6,,170,,,,Valparaíso,,,Mantos de Catemu,,,,Estratoligado,,,,,,,Histórico,4694,,43750.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Superior,,,,,170,Estratoligado,,,,,https://repositorio.sernageomin.cl/search?spc.page=1&query=serie%20base%20de%20datos%20valparaiso,,,,,,1,Copper
,,-70.21799999999996,Cobre,,,Mina en producción,,Compania Mantos de la Luna,,,,Tocopilla,,,,"Izquierdo Menendez Group, 100%",Cobre,Mantos de la Luna,3,Tocopilla,,,Active,,,,,,-22.38299999999998,,,,,Copper,,,,,,Mine (active),3,,171,,,,Antofagasta,,,Mantos de la Luna,,,,Estratoligado,,,,,,,Actualizado,,,281374.5,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,171,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper
,,-71.22699999999998,Oro-Cobre,,,Mina en producción,,Compania Mantos de la Luna,,,,Punitaqui,,,,"Izquierdo Menendez Group, 100%",Oro,Mantos de Punitaqui,5,Limarí,,,Active,,,,,,-30.860999999999933,,Los Mantos de Punitaqui,,,Gold,,,,,,Mine (active),5,,172,,,,Coquimbo,,,Mantos de Punitaqui,,,,Epitermal de baja sulfuración,,,,,2.076,,Histórico,,,3360.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Oro-Cobre,Cretácico Inferior,,,,,172,Epitermales,Cobre,,,,https://repositorio.sernageomin.cl/items/39ed041a-797a-4cc8-a508-605c4fe0b97c,,,,,,2,"Gold, Copper"
,,-70.22099999999995,Cobre,,,Mina en producción,,Compania Mantos de la Luna,,,,Tocopilla,,,,"Izquierdo Menendez Group, 100%",Cobre,Mantos del Pacífico,3,Tocopilla,,,Active,,,,,,-22.53099999999995,,,,,Copper,,,,,,Mine (active),3,,173,,,,Antofagasta,,,Mantos del Pacífico,,,,Estratoligado,,,,,,,Actualizado,,,69985.37,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,173,Estratoligado,,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,1,Copper
,,-70.31499999999994,Cobre-Oro,,,Mina en producción,,Empresa Minera de Mantos Blancos S.A. ,,,,Chañaral,,,,"Anglo American plc, 99.9%, and other private, 0.1%",Cobre,Mantoverde,5,Chañaral,,,Active,,,,,,-26.55899999999997,,,,,Copper,,,,2580679.0,,Mine (active),4,,174,,,,Atacama,,,Mantoverde,,,,IOCG,,,,,104.5117,,Actualizado,,,6358908.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_08, MIN_17",Cobre-Oro,Cretácico Inferior,39.5475,Cobalto,,,174,IOCG,Oro,,,,https://capstonecopper.com/operations/mineral-reserves-and-resources/,,,,,,2,"Copper, Gold"
26953400.0,,-69.74599999999998,Nitrato-Yodo,,135156.5,Mina en producción,,,,,,María Elena,,,,,Nitrato,María Elena,11,Tocopilla,,,Active,,,,,,-22.378999999999962,,,,,Nitrate,,,,,,Mine (active),3,,175,,,,Antofagasta,,,María Elena,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,58755.2,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,175,Campo de nitrato-yodo,Yodo,,9907200.0,,https://ir.sqm.com/system/files-encrypted/nasdaq_kms/assets/2025/04/08/1-00-07/MEMORIA%20SQM%202024_esp.pdf,,,,,,2,"Nitrate, Iodine"
,,-69.29999999999995,Oro,,,Mina paralizada,,Compañía Minera Maricunga ,,,,Tierra Amarilla,,,,"Kinross Gold Corp., 100%",Oro,Maricunga,9,Copiapó,,,Idle,,,,,,-27.549999999999955,,"Compañía Minera Maricunga (CMM), Refugio",,,Gold,,,,,,Mine (idle),4,,176,,,,Atacama,,,Maricunga,,,,Pórfido de Au,,,,,330.3528,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Mioceno,,,,,176,Pórfidos,,,,,https://s204.q4cdn.com/896213035/files/doc_financials/2026/q1/Kinross-Gold-2024-Annual-Report-Final.pdf,,,,,,1,Gold
,,-70.22199999999998,Cobre,,,Prospecto/Proyecto,,,,,,Mejillones,,,,,Cobre,Marimaca,3,Antofagasta,,,Prospect/Project,,,,,,-23.18799999999993,,,,,Copper,,,,,,Prospect/Project,3,,177,,,,Antofagasta,,,Marimaca,,,,IOCG,,,,,,,Actualizado,,,955265.9,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,177,IOCG,,,,,https://marimaca.com/presentations/,,,,,,1,Copper
,,-73.60399999999998,Titanio,,,Prospecto/Proyecto,,,,,,Maullín,,,,,Titanio,Maullín,99,Llanquihue,,,Prospect/Project,,,,,,-41.62399999999997,,,,,Titanium,,,,,,Prospect/Project,14,,178,,,,Los Lagos,,,Maullín,,,,Sedimentario de Ti,,,,,,,Sin información,,,,,,,Sedimentario de placer,,Sernageomin_2025,MIN_07,Titanio,No asignado,,,,,178,Sedimentario de Ti,,,,,,,,,,,1,Titanium
,,-70.18499999999995,Cobre-Cobalto,,,Mina paralizada,,,,,,San José de Maipo,,,,,Cobre,Mercedita,5,Cordillera,,,Idle,,,,,,-33.50399999999996,,Merceditas de Volcán,,,Copper,,,,,,Mine (idle),7,,179,,,,Metropolitana de Santiago,,,Mercedita,,,,Mesotermal,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_08",Cobre-Cobalto,Cretácico Inferior,,,,,179,Mesotermal,Cobalto,,,,,,,,,,2,"Copper, Cobalt"
,,-72.40799999999996,Cinc,,,Mina paralizada,,,,,,Río Ibáñez,,,,,Cinc,Mina Silva,4,General Carrera,,,Idle,,,,,,-46.549999999999955,,,,,Zinc,,,,,,Mine (idle),15,,180,,,,Aysén del General Carlos Ibáñez del Campo,,,Mina Silva,,,,Skarn,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_12,Cinc,Jurásico-Cretácico,,,,,180,Skarn,,,,,,,,,,,1,Zinc
,,-73.52799999999996,Cobre-Cinc,,,Mina paralizada,,,,,,Tirúa,,,,,Cobre,Mina Vieja de Tirúa,99,Arauco,,,Idle,,,,,,-38.384999999999934,,,,,Copper,,,,,,Mine (idle),12,,181,,,,La Araucanía,,,Mina Vieja de Tirúa,,,,VMS,,,,,,,Sin información,,,,,,,Volcanogénico,,Sernageomin_2025,"MIN_01, MIN_12",Cobre-Cinc,No asignado,,,,,181,VMS,Cinc,,,,,,,,,,2,"Copper, Zinc"
,,-68.91299999999995,Cobre,,,Mina en producción,,CODELCO,,,,Calama,,,,CODELCO,Cobre,Ministro Hales,8,El Loa,,,Active,,,,,,-22.378999999999962,,,,,Copper,,,,3803300.0,,Mine (active),3,,182,,,,Antofagasta,,,Ministro Hales,,,,Pórfido de Cu-Mo,,,,,,,Actualizado,,,17753700.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,182,Pórfidos,,,,,https://www.codelco.com/prontus_codelco/site/docs/20250329/20250329202724/codelco_memoria_anual_2024.pdf,,,,,,1,Copper
,,-69.02399999999994,Cobre-Molibdeno-Oro,Oro,,Prospecto/Proyecto,,,,,,Sierra Gorda,,,,,Cobre,Mirador,8,Antofagasta,,,Prospect/Project,,,,,,-22.950999999999965,,,,,Copper,,,,,,Prospect/Project,3,,183,,,,Antofagasta,,,Mirador,,,,Pórfido de Cu-Mo,,,,,7.515,,Actualizado,,,359520.0,6680.0,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03, MIN_04, MIN_17",Cobre-Molibdeno-Oro,Eoceno-Oligoceno,,Renio,,,183,Pórfidos,Molibdeno,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,,,3,"Copper, Molybdenum, Gold"
,,-69.28099999999995,Cobre,,,Prospecto/Proyecto,,,,,,Huara,,,,,Cobre,Mocha,7,Tamarugal,,,Prospect/Project,,,,,,-19.809999999999945,,,,,Copper,,,,,,Prospect/Project,2,,184,,,,Tarapacá,,,Mocha,,,,Pórfido de Cu-Mo,,,,,,,Histórico,,,1135000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Paleoceno-Eoceno,,,,,184,Pórfidos,,,,,https://repositorio.sernageomin.cl/items/a8faf057-5764-4d2d-a6eb-5c9c152fbe50/full,,,,,,1,Copper
,,-72.96499999999997,Tierras raras,,,Prospecto/Proyecto,,,,,66428.3,Penco,,,,,Tierras raras,Módulo Penco,1,Concepción,,,Prospect/Project,,,,,,-36.75599999999997,,El Cabrito,,,Rare Earths,,,,,,Prospect/Project,11,,185,,,,Biobío,,,Módulo Penco,,,,ETR adsorbidos en arcillas,,,,,,,Actualizado,,,,,,,Supergénico,,Sernageomin_2025,MIN_05,Tierras raras,Carbonífero,,,,,185,ETR adsorbidos en arcillas,,,,,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/3072-tsx/ara/132214-aclara-provides-an-update-on-the-mineral-resource-estimate-at-the-penco-module-project.html,,,,,,1,Rare Earths
,,-70.66799999999995,Cobre,,,Prospecto/Proyecto,,,,,,Monte Patria,,,,,Cobre,Mollacas,7,Limarí,,,Prospect/Project,,,,,,-30.738999999999976,,,,,Copper,,,,,,Prospect/Project,5,,186,,,,Coquimbo,,,Mollacas,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Paleoceno-Eoceno,,,,,186,Pórfidos,,,,,,,,,,,1,Copper
,,-69.87299999999993,Nitrato-Yodo,,107399.2,Mina en producción,,,,,,Huara,,,,,Nitrato,Negreiros,11,Tamarugal,,,Active,,,,,,-19.872999999999934,,,,,Nitrate,,,,,,Mine (active),2,,187,,,,Tarapacá,,,Negreiros,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,38574.54,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,187,Campo de nitrato-yodo,Yodo,,,,https://www.sernageomin.cl/planes-de-cierre/,,,,,,2,"Nitrate, Iodine"
,,-70.25299999999999,Cobre,,,Prospecto/Proyecto,,,,,,San Esteban,,,,,Cobre,Novicio,10,Los Andes,,,Prospect/Project,,,,,,-32.54899999999998,,,,,Copper,,,,,,Prospect/Project,6,,188,,,,Valparaíso,,,Novicio,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Mioceno-Plioceno,,,,,188,Pórfidos,,,,,,,,,,,1,Copper
,,-69.36899999999997,Cobre-Molibdeno,,,Prospecto/Proyecto,,,,,,Diego de Almagro,,,,,Cobre,Nuevo Cobre,8,Chañaral,,,Prospect/Project,,,,,,-26.498999999999967,,"Distrito Potrerillos, Agua de la Falda",,,Copper,,,,,,Prospect/Project,4,,189,,,,Atacama,,,Nuevo Cobre,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_03",Cobre-Molibdeno,Eoceno-Oligoceno,,,,,189,Pórfidos,Molibdeno,,,,,,,,,,2,"Copper, Molybdenum"
,,-68.97199999999998,Cobre,,,Prospecto/Proyecto,,,,,,Calama,,,,,Cobre,Opache,8,El Loa,,,Prospect/Project,,,,,,-22.448999999999955,,,,,Copper,,,,,,Prospect/Project,3,,190,,,,Antofagasta,,,Opache,,,,Pórfido de Cu-Mo,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Eoceno-Oligoceno,,,,,190,Pórfidos,,,,,nan,,,,,,1,Copper
,,-69.06699999999995,Cinc-Plata-Oro,Oro,,Prospecto/Proyecto,,,,,,Huara,,,,,Cinc,Paguanta,8,Tamarugal,,,Prospect/Project,,,,,,-19.77899999999994,,,,,Zinc,,,,,,Prospect/Project,2,,191,,,,Tarapacá,,,Paguanta,,,,Epitermal de sulfuración intermedia,,162800.0,,,0.88,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_12, MIN_17, MIN_18",Cinc-Plata-Oro,Eoceno-Oligoceno,,,,,191,Epitermales,Plata,,,,https://www.aspecthuntley.com.au/asxdata/20160728/pdf/01761306.pdf,,369.6,,,,3,"Zinc, Silver, Gold"
,,-70.94999999999999,Manganeso-Cobre,,,Mina paralizada,,,,,,La Serena,,,,,Manganeso,Palmira,5,Elqui,,,Idle,,,,,,-29.811999999999955,,,,,Manganese,,,,,,Mine (idle),5,,192,,,,Coquimbo,,,Palmira,,,,Estratoligado,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_06",Manganeso-Cobre,Cretácico Inferior,,,,,192,Estratoligado,Cobre,,,,,,,,,,2,"Manganese, Copper"
,,-70.23299999999995,Cobre,,,Mina en producción,,,,,,Camarones,,,,,Cobre,Pampa Camarones,3,Arica,,,Active,,,,,,-18.92199999999997,,Salamanqueja,,,Copper,,,,,,Mine (active),1,,193,,,,Arica y Parinacota,,,Pampa Camarones,,,,Estratoligado,,,,,,,Actualizado,,,86424.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Jurásico,,,,,193,Estratoligado,,,,,https://www.sonami.cl/v2/wp-content/uploads/2016/03/03.-Proyecto-Pampa-Camarones-XV-Region-Arica-y-Parinacota.pdf,,,,,,1,Copper
,,-69.03399999999993,Cobre-Oro,,,Prospecto/Proyecto,,,,,,Antofagasta,,,,,Cobre,Pampa Escondida,8,Antofagasta,,,Prospect/Project,,,,,,-24.24599999999998,,,,,Copper,,,,,,Prospect/Project,3,,194,,,,Antofagasta,,,Pampa Escondida,,,,Pórfido de Cu-Mo,,,,,410.4,,Actualizado,,,31464000.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Cobre-Oro,Eoceno-Oligoceno,,,,,194,Pórfidos,Oro,,,,https://www.bhp.com/-/media/documents/investors/annual-reports/2024/240827_bhpannualreport2024.pdf,,,,,,2,"Copper, Gold"
,,-69.41299999999995,Plata-Oro,,,Prospecto/Proyecto,,,,,,María Elena,,,,,Plata,Pampa Paciencia,7,Tocopilla,,,Prospect/Project,,,,,,-22.727999999999952,,,,,Silver,,,,,,Prospect/Project,3,,195,,,,Antofagasta,,,Pampa Paciencia,,,,Epitermal de baja sulfuración,,,,,,,Sin información,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Plata-Oro,Paleoceno-Eoceno,,,,,195,Epitermales,Oro,,,,,,,,,,2,"Silver, Gold"
,,-69.07499999999999,Oro,,,Prospecto/Proyecto,,,,,,Tierra Amarilla,,,,,Oro,Pantanillo,9,Copiapó,,,Prospect/Project,,,,,,-27.482999999999947,,,,,Gold,,,,,,Prospect/Project,4,,196,,,,Atacama,,,Pantanillo,,,,Pórfido de Au,,,,,32.75491,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_17,Oro,Mioceno,,,,,196,Pórfidos,,,,,https://portalgeo.sernageomin.cl/Sigex/PANTANILLO_13_163/PantanilloNorteProperty_2010.pdf,,,,,,1,Gold
,,-71.21899999999994,Cobre,,,Mina en producción,,,,,,Ovalle,,,,,Cobre,Panulcillo,5,Limarí,,,Active,,,,,,-30.460999999999956,,Delta,,,Copper,,,,,,Mine (active),5,,197,,,,Coquimbo,,,Panulcillo,,,,IOCG,,,,,,,Actualizado,,,89505.38,,,,Magmático-Hidrotermal,,Sernageomin_2025,MIN_01,Cobre,Cretácico Inferior,,,,,197,IOCG,,,,,https://www.comisionminera.cl/wp-content/uploads/2023/03/5-Plan-Cierre-Mina-Delta-VU-Panulcillo-Neira-Moreno-Enami.pdf,,,,,,1,Copper
,,-70.02699999999999,Oro-Plata,,,Prospecto/Proyecto,,,,,,Alto del Carmen,,,,,Oro,Pascua Lama,9,Huasco,,,Prospect/Project,,,,,,-29.32099999999997,,,,,Gold,,,,,,Prospect/Project,4,,198,,,,Atacama,,,Pascua Lama,,,,Epitermal de alta sulfuración,20990.0,,,,231.0,,Actualizado,,,,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_17, MIN_18",Oro-Plata,Mioceno,478.0,,,,198,Epitermales,Plata,,,,https://www.sernageomin.cl/planes-de-cierre/,,3960.0,,,,2,"Gold, Silver"
13490000.0,,-69.80199999999996,Nitrato-Yodo,,98990.0,Mina paralizada,,SQM Químicos S.A. ,,,,María Elena,,,,"Sociedad Química y Minera de Chile S.A. (SQM), 100%",Nitrato,Pedro de Valdivia,11,Tocopilla,,,Idle,,,,,,-22.801999999999964,,,,,Nitrate,,,,,,Mine (idle),3,,199,,,,Antofagasta,,,Pedro de Valdivia,,,,Campo de nitrato-yodo,,,,,,,Actualizado,,,,,,92629.0,Sedimentario-Atmosférico,,Sernageomin_2025,"MIN_14, MIN_16",Nitrato-Yodo,Mioceno-Pleistoceno,,,,,199,Campo de nitrato-yodo,Yodo,,15403000.0,,https://ir.sqm.com/system/files-encrypted/nasdaq_kms/assets/2025/04/08/1-00-07/MEMORIA%20SQM%202024_esp.pdf,,,,,,2,"Nitrate, Iodine"
,,-69.16299999999995,Cobre-Oro,,,Prospecto/Proyecto,,,,,,Sierra Gorda,,,,,Cobre,Penacho Blanco,7,Antofagasta,,,Prospect/Project,,,,,,-23.146999999999935,,,,,Copper,,,,,,Prospect/Project,3,,200,,,,Antofagasta,,,Penacho Blanco,,,,Pórfido de Cu-Mo,,,,,27.06,,Actualizado,,,1902300.0,,,,Magmático-Hidrotermal,,Sernageomin_2025,"MIN_01, MIN_17",Cobre-Oro,Paleoceno-Eoceno,,,,,200,Pórfidos,Oro,,,,https://www.aminerals.cl/docs/default-source/archivo/reportes/annual-report-2024.pdf?sfvrsn=3a957ff4_4,,,,,,2,"Copper, Gold"
